state_fips,variable,CBG_count,safegraph_ratio_mean,safegraph_ratio_min,safegraph_ratio_max,census_ratio,safegraph_ratio_mean_to_census,safegraph_ratio_min_to_census,safegraph_ratio_max_to_census
01,Less than 20K,1716,0.28595663300868573,0.17075964994821505,0.39873231465761183,0.29529598941835244,0.9683728978911548,0.5782660654638828,1.3502801559987285
01,20K–30K,1716,0.1440421517267481,0.09710775014810986,0.20438910897314974,0.15464975839198924,0.9314088377794025,0.6279204775863393,1.3216257891272396
01,30K–50K,1716,0.18088346161134425,0.16427214990882225,0.19794138905315725,0.17333950691625796,1.043521265459298,0.9476901880664963,1.141928880349156
01,50K–100K,1716,0.1985557457702432,0.09437464629315225,0.27445780596903946,0.18094514360094727,1.0973256414559212,0.5215649583902853,1.5168011724830985
02,Female,3,0.4060555825876099,0.3285420944558521,0.48422325113083614,0.40557418202949985,1.0011869605597208,0.8100665895738779,1.1939203050543679
02,Under 18,3,0.024061317395944706,0.012320328542094456,0.041704596278788975,0.024667640870242598,0.9754202893788145,0.49945305296530734,1.6906601039866211
02,18–24,3,0.0920207063353139,0.0616658825578049,0.1211498973305955,0.09191077122153525,1.001196106966763,0.6709320544070922,1.3181251307160107
02,25–34,3,0.10659687660438523,0.07816759118603676,0.13039014373716631,0.10612620673324945,1.0044350013594552,0.7365531435841547,1.2286328490464642
02,35–44,3,0.09480476835515238,0.07065048048225914,0.1160164271047228,0.0948771745275884,0.9992368430784692,0.744652028625867,1.2228065146584601
02,45–54,3,0.10305259998147913,0.07221503679196195,0.13039014373716631,0.10321984096580611,0.998379759329581,0.6996236006203963,1.263227520185397
02,55–64,3,0.10350573593011776,0.0732488649067138,0.13327597205266195,0.10399593356514579,0.9952863768974105,0.7043435487872108,1.2815498403038459
02,Over 65,3,0.16641354917620854,0.15375357805473677,0.2218309190931295,0.16626532442820477,1.0008914952562329,0.9247483116729447,1.3341983354377573
02,White,3,0.47541906938510886,0.131654056590615,0.6976930414446311,0.4586544782168831,1.0365516788005682,0.2870440884005933,1.521173507685047
02,Black,3,0.03200541451888116,0.0,0.04004106776180698,0.030639009763360387,1.0445968967689938,0.0,1.3068655962142102
02,Asian,3,0.048024994752914246,0.0128000734242368,0.05954825462012321,0.04676732173333734,1.0268921326465525,0.27369695226982543,1.273287680651492
02,Less High School,3,0.07217772274503331,0.05798984591501225,0.09069243370665696,0.07465678336351729,0.9667938999405722,0.7767525374439088,1.214791605272614
02,Bachelor Degree,3,0.09094760487217322,0.06612054553313755,0.1133495926123338,0.08888553069301652,1.0231992109748265,0.7438842409739075,1.2752310947414902
02,Graduate Degree,3,0.11545947606633827,0.03066054727063919,0.1433829796382282,0.11499123502316824,1.0040719715991893,0.2666337766044669,1.2469035540781837
02,Less than 20K,3,0.1226459821856652,0.09071911867751817,0.15178571428571427,0.1263812100917656,0.9704447527968103,0.7178212537421257,1.2010148832686633
02,20K–30K,3,0.08469104109817756,0.0565626230686284,0.13580135846340693,0.08724713149327104,0.9707028718154405,0.6483035270104073,1.5565137344816964
02,30K–50K,3,0.1478224132325505,0.13420644583110017,0.1674253513612123,0.1487786618759704,0.9935726761394245,0.9020543950246145,1.1253317461665755
02,50K–100K,3,0.3315547194619246,0.2882264923941785,0.37053571428571436,0.3312961606288705,1.0007804462103131,0.8699964764066791,1.1184425246050507
04,Female,2074,0.5110583529778522,0.5029497144520085,0.5281619620197076,0.5123225427641591,0.9975324338072532,0.9817052197984869,1.030916889134117
04,Under 18,2074,0.039105314353478894,0.032683668224176704,0.05154810848857302,0.03940828442633278,0.9923120207523816,0.8293603413585123,1.3080525894227548
04,18–24,2074,0.06563950996656112,0.05237685339728824,0.08162866253495109,0.06720498895621767,0.9767059110644833,0.7793596012851132,1.2146220660512284
04,25–34,2074,0.07211081077750194,0.06077527150649291,0.09531616883436204,0.0713105488705136,1.0112222093317704,0.8522620070818591,1.3366349066733183
04,35–44,2074,0.07221022218465842,0.06130187397094968,0.09334961717683551,0.0705769385382644,1.0231418885576697,0.8685822202065893,1.322664585772937
04,45–54,2074,0.0741933673417266,0.06387901958025398,0.09457820434480992,0.07400294995210849,1.002573105392979,0.863195583711105,1.2780328947159112
04,55–64,2074,0.0754286314094411,0.06566621819000493,0.09341722701992404,0.0761267299453316,0.9908297842769312,0.8625908171434842,1.227127805003698
04,Over 65,2074,0.1761983978972401,0.162342399628508,0.21707625312883572,0.18080864884017317,0.9745020441637815,0.8978685514762708,1.200585561151566
04,White,2074,0.5870133338531668,0.06603634484787434,0.9208343870183652,0.5620980850970805,1.0443254467799568,0.11748188901314108,1.6382094360974864
04,Black,2074,0.015084414429954288,0.0,0.030260436350847433,0.014065498550527212,1.0724407937455502,0.0,2.1513945092058746
04,Asian,2074,0.01606834640462255,0.0039179106415561,0.026710275155182296,0.01477585223559898,1.0874734092094944,0.2651563225650569,1.807697771288623
04,Less High School,2074,0.09871693723843449,0.06703646449415089,0.14583045136741216,0.1057548706530012,0.9334505033091165,0.6338853622554025,1.3789478486140407
04,Bachelor Degree,2074,0.07731279515445753,0.04753822140254894,0.09372387498878176,0.071352662034934,1.0835306343105389,0.6662431372115367,1.3135301797555206
04,Graduate Degree,2074,0.09875314476413907,0.0,0.14491418513575696,0.08888597073237375,1.1110093522123343,0.0,1.6303381055721182
04,Less than 20K,2074,0.20144191996486893,0.11959935778015622,0.33518842953871975,0.22292713974267692,0.9036222336921014,0.5364952778661622,1.503578388551637
04,20K–30K,2074,0.10694678290878816,0.07935961395890398,0.15666247170796077,0.10515413570104025,1.0170478050701164,0.754697981490032,1.489836521060493
04,30K–50K,2074,0.1963092727959162,0.166733091153061,0.3210969556463638,0.1985477703384445,0.9887256475420874,0.8397631001791045,1.6172277084704703
04,50K–100K,2074,0.27566200032899274,0.2397892283698043,0.3022134980479902,0.26766188430605337,1.0298888877797474,0.8958661745638069,1.1290867910891242
05,Female,2142,0.5105672096390923,0.5099642498121095,0.5123188096025066,0.5094634412930631,1.0021665310139385,1.0009830116912322,1.005604657916565
05,Under 18,2142,0.03596894453639726,0.03494637433850059,0.03670079139909964,0.03611121478670619,0.9960602197641576,0.9677429725063025,1.0163266900843915
05,18–24,2142,0.058242826181967085,0.05701737859353921,0.06372680284372738,0.0590855437460976,0.9857373308139156,0.9649971038356573,1.0785515170609954
05,25–34,2142,0.07129272001190708,0.06991668989539843,0.07417139180809341,0.07204388977782103,0.989573442408086,0.970473555925662,1.0295306380157079
05,35–44,2142,0.07137548554901847,0.06995849180511952,0.07572880554712175,0.07207986515371057,0.9902277896443064,0.9705691271193806,1.0506235740817467
05,45–54,2142,0.07421978259622013,0.07282628578104433,0.07564239654538982,0.0747307774634924,0.9931621898685331,0.9745152968149107,1.0121987099939214
05,55–64,2142,0.0782910300936078,0.07652274023877226,0.0819957104909944,0.07828126156858754,1.0001247875267276,0.9775358585876325,1.0474500391023
05,Over 65,2142,0.20119454880675283,0.1966456466045686,0.20630176900790345,0.20068179955194165,1.0025550361615054,0.9798877977156648,1.0280043804097303
05,White,2142,0.7976514424731022,0.7694082919339807,0.8119179012068014,0.7675096682158572,1.0392721753294811,1.002473745669598,1.0578601610246487
05,Black,2142,0.04458467362599527,0.04189201680106003,0.04907650036578153,0.047153480787046516,0.9455224276516841,0.8884183331078316,1.040782134142328
05,Asian,2142,0.011140979345769856,0.010188134451961886,0.012403058825450756,0.010760664176479211,1.0353430943530366,0.9467942020002104,1.152629486622351
05,Less High School,2142,0.091098653101024,0.0884578785197903,0.09379756388572673,0.09627278557115303,0.9462555026383344,0.9188253772340792,0.9742894975901895
05,Bachelor Degree,2142,0.09199373542285026,0.08866392435768286,0.096128685212193,0.08848402736620974,1.0396648769400478,1.0020331013045845,1.0863959075274032
05,Graduate Degree,2142,0.1110750171815873,0.1058477336363547,0.11623114036765055,0.10411561485726868,1.0668430219027107,1.0166364937810777,1.116366075607304
05,Less than 20K,2142,0.17748148771739133,0.17127846475423833,0.18652367242509205,0.1891571628085512,0.9382752684709224,0.9054823101126329,0.9860777654710092
05,20K–30K,2142,0.1109949501081136,0.10832411375470997,0.11839508971612024,0.11609825140939264,0.9560432544045518,0.9330382881713779,1.0197835736442606
05,30K–50K,2142,0.19560794850612206,0.19283357852551067,0.20169767491811683,0.1999719288164546,0.9781770354661227,0.9643032382935312,1.0086299417717084
05,50K–100K,2142,0.2736482330063224,0.2691940615560589,0.2775065134974761,0.27192558348977114,1.0063350034757435,0.9899548917072932,1.0205237401206677
06,Female,23086,0.5024448994677672,0.4814410340315521,0.5104791913759978,0.49994134580510585,1.0050076947699327,0.9629950354600881,1.0210781637872375
06,Under 18,23086,0.031189068075599565,0.018847212310309367,0.03427158325949845,0.031187043691654846,1.000064911056166,0.6043282748006211,1.0989045194004388
06,18–24,23086,0.05227412743306956,0.03707385067929265,0.05654876973627933,0.052578156369021634,0.9942175808938938,0.7051188790091559,1.075518307248923
06,25–34,23086,0.06871515289956176,0.06482230360702383,0.07850596740474496,0.06867071816953207,1.0006470695401786,0.9439584343211993,1.14322333444849
06,35–44,23086,0.06762345919670909,0.05599925979082754,0.08529690886099829,0.06911252169579296,0.978454519346897,0.8102621408796945,1.2341744559175956
06,45–54,23086,0.08393791294340631,0.06717802185431074,0.13392056053258763,0.0840341099674142,0.998855262178118,0.7994137366405174,1.5936452541059558
06,55–64,23086,0.09763953172768008,0.06726436101067355,0.19192334142461806,0.09653125733125957,1.011480989961804,0.6968143052342843,1.9881989184706064
06,Over 65,23086,0.24806531615750346,0.16440657335386827,0.5101401733942007,0.24136044972504983,1.0277794743923108,0.6811661709329554,2.113603011493127
06,White,23086,0.6600606302008787,0.5828537630779228,0.8600650469841049,0.6607645012908896,0.9989347625536241,0.8820900062567556,1.3016211453609503
06,Black,23086,0.02955285487828341,0.016582384526446763,0.04274600913357707,0.030663880813397888,0.9637676019589458,0.5407790562243989,1.3940182390384248
06,Asian,23086,0.039878534644134475,0.014906986069166607,0.049860616777731924,0.038765380237245475,1.0287151680204465,0.3845437856648209,1.2862150834735326
06,Less High School,23086,0.11592843604171303,0.0741841863121952,0.2666388847861607,0.1111583998864361,1.0429120620677357,0.6673736432692874,2.3987290664364522
06,Bachelor Degree,23086,0.0813174576757824,0.04118480798938662,0.09491001854666678,0.08092566894763434,1.0048413406184085,0.5089214401926863,1.1728048687256634
06,Graduate Degree,23086,0.10249856474860039,0.014516244712288491,0.13795552615706913,0.10202174620284445,1.004673695202275,0.1422857895749658,1.3522168683799967
06,Less than 20K,23086,0.18967201453082785,0.10961792419794246,0.45487053136715955,0.18493354750739477,1.0256225389460158,0.5927422345778517,2.4596431393767055
06,20K–30K,23086,0.08832730022215779,0.0697904478226273,0.15523797634503417,0.0871922989951287,1.0130172187235538,0.8004198607783743,1.780409257860113
06,30K–50K,23086,0.16120836767009797,0.13657257151413035,0.25233543557304317,0.1672021688110297,0.9641523720442534,0.8168110048170689,1.5091636512097535
06,50K–100K,23086,0.24606755420415394,0.1567277075105992,0.26455612554018154,0.25455900306199886,0.966642512126052,0.6156832232424619,1.0392723194148739
08,Female,3509,0.49905805308208734,0.49743792433015005,0.5004601973222,0.49794187998850153,1.0022415730398326,0.9989879227303332,1.0050574523551958
08,Under 18,3509,0.03322528860948724,0.03221485369909157,0.03384084642984059,0.033105869526609676,1.0036071876251906,0.9730858654293334,1.02220080347505
08,18–24,3509,0.054499045179364644,0.05320652439496145,0.055517309044903054,0.05424228633676892,1.0047335549427547,0.9809048988942533,1.0235060649954544
08,25–34,3509,0.06922757712426372,0.06722550134238335,0.0715864164050069,0.06904234451466935,1.0026828841183835,0.9736850886936498,1.0368479939118669
08,35–44,3509,0.06890047685678509,0.06776050405430717,0.07025873874167746,0.06937237882767112,0.9931975524140769,0.9767648911482762,1.0127768418639376
08,45–54,3509,0.06957141605966866,0.06832373973773881,0.07124111777087963,0.06919487640817597,1.0054417273509024,0.987410387652138,1.0295721514210534
08,55–64,3509,0.07078663750832345,0.06963072219511099,0.07238300068834724,0.07049047091586223,1.0042015124684687,0.987803334130404,1.026848022830546
08,Over 65,3509,0.1676088879315366,0.16257430388788982,0.1722458182188323,0.16819512317052407,0.9965145526937003,0.9665815561314723,1.0240833085523025
08,White,3509,0.839009201583527,0.8259744352381312,0.8470640604191165,0.8402438578087292,0.9985305977381113,0.9830175223085698,1.0081169324202781
08,Black,3509,0.02299255884965883,0.021136467796246564,0.025472886214312016,0.021692475992297063,1.0599324326934105,0.9743686153554838,1.1742728779949954
08,Asian,3509,0.023124744066131242,0.022081735802706337,0.023914232899603483,0.022431162797828974,1.0309204330846993,0.9844222522803652,1.0661165056462454
08,Less High School,3509,0.05666999546830079,0.053665767186938815,0.060173211003542386,0.057570353197377994,0.984360739876124,0.9321771399064994,1.0452117741442473
08,Bachelor Degree,3509,0.10306297709633144,0.10111881299155222,0.10618528123782853,0.10290747641567732,1.0015110727234822,0.9826187223083763,1.0318519599966776
08,Graduate Degree,3509,0.16021286589711334,0.1538628688549859,0.1675331504206375,0.1619350072455718,0.9893652312878409,0.9501519867267203,1.034570308608911
08,Less than 20K,3509,0.10091182119179953,0.09623096352909223,0.10948451617451069,0.10408720612308098,0.9694930332981883,0.9245224952555754,1.0518537316204597
08,20K–30K,3509,0.0666464672732109,0.0635708454050853,0.07146680734079038,0.06916746325376708,0.9635522851068435,0.9190859750320977,1.0332431461102929
08,30K–50K,3509,0.14862243250117907,0.14497087551571003,0.15601155166068817,0.15142025182127852,0.9815228195274585,0.9574074390446748,1.0303215704913022
08,50K–100K,3509,0.2787937497141123,0.27557416763647946,0.2827692800904086,0.28136158776088815,0.9908735301530993,0.9794306672404512,1.0050031432532174
09,Female,2574,0.5139557613508062,0.5128976763757153,0.5149879239865972,0.5127974363746586,1.0022588353489765,1.0001954767983345,1.004271643063243
09,Under 18,2574,0.03679871791325592,0.03609093015185186,0.03747159210710793,0.03702282988342853,0.9939466547835953,0.9748290518442029,1.0121212296599797
09,18–24,2574,0.06373013734724604,0.06268178503570294,0.06525228447536512,0.06275963149179742,1.0154638552263562,0.9987596094138212,1.0397174572940806
09,25–34,2574,0.07718829712032227,0.07544652153996938,0.07902757639773128,0.07416490161539142,1.040765853376436,1.0172806798992906,1.065565714730628
09,35–44,2574,0.0782964804650123,0.07720585680209159,0.07977116028448229,0.07676417273018583,1.0199612355650896,1.0057537788293271,1.0391717574403563
09,45–54,2574,0.08409557468481683,0.08262484558536233,0.08620396348984233,0.08160163791515027,1.0305623371464647,1.0125390579938605,1.0563999166227225
09,55–64,2574,0.0843989118673249,0.08358559140654852,0.08536186555012633,0.08235188926840827,1.0248570204897764,1.014980860173338,1.0365501788539142
09,Over 65,2574,0.21028312303829272,0.20187595844473477,0.21463867669720385,0.2073128335461204,1.0143275717251317,0.9737745367308576,1.035337142548166
09,White,2574,0.7550983082584022,0.7149590165225146,0.7780784236984757,0.7594056283728827,0.9943280376737403,0.9414718429917351,1.0245886975654916
09,Black,2574,0.04653369722470677,0.04277586283606216,0.053142693384997094,0.043907936042711246,1.0598015169613377,0.9742171163420693,1.2103209163214317
09,Asian,2574,0.03127022969611643,0.030404309425235282,0.03286881801000296,0.031380791388589485,0.9964767716943794,0.9688828126970288,1.047418390536656
09,Less High School,2574,0.07395630023305494,0.0699969016509509,0.08017849471600609,0.06992546221284857,1.057644781924169,1.0010216512818304,1.1466280261680353
09,Bachelor Degree,2574,0.11180468523989406,0.10950401502177802,0.11386011537474965,0.11213512542819078,0.997053196426767,0.9765362512739358,1.015383136550407
09,Graduate Degree,2574,0.1873862030019971,0.17831153145586887,0.19250170226329164,0.19106246132869403,0.9807588664925001,0.9332630293562003,1.0075328294453487
09,Less than 20K,2574,0.11813643021971919,0.10831320203981912,0.1335192549179449,0.11234825669029191,1.0515199229604728,0.9640844035382218,1.1884408254416856
09,20K–30K,2574,0.07366592563031456,0.06920154514284649,0.0795463790894982,0.070779078759052,1.040786725708737,0.977711865654881,1.1238685284431587
09,30K–50K,2574,0.1395102452258144,0.1346577180039342,0.14730255122911529,0.1364600717484996,1.022352131566634,0.9867920797529169,1.0794553259549704
09,50K–100K,2574,0.26292662449316895,0.26051263791943535,0.2653701175742443,0.2609796530845051,1.0074602421516494,0.9982105303629991,1.0168230145064894
10,Female,569,0.5181065177111553,0.5158787230211127,0.5193675373301638,0.5177877562968792,1.0006156217685713,0.9963130969155788,1.0030510204501222
10,Under 18,569,0.031092059873780612,0.030209263906996336,0.03207591554477927,0.03149460339917997,0.9872186507543118,0.9591885798372333,1.0184575159823868
10,18–24,569,0.04918957569576326,0.04782179540266397,0.05190113276687178,0.04991697163918645,0.9854278831520268,0.9580267759096648,1.039749228819957
10,25–34,569,0.062480760434550295,0.059912422637508164,0.06646777504377224,0.06316098792638519,0.9892302588327512,0.9485669018878669,1.0523548985845685
10,35–44,569,0.06152919727345636,0.059449320956584666,0.06515756528402855,0.06197356510905648,0.9928297196584035,0.9592690182010695,1.0513767469947728
10,45–54,569,0.06549495137416926,0.06306099267753094,0.06884915213347194,0.06542325549977343,1.0010958775109575,0.9638926127384372,1.0523651201324027
10,55–64,569,0.06870294102859859,0.06590133824051388,0.07362526873613001,0.0678895594300924,1.011980952672756,0.9707138887589064,1.0844858819851944
10,Over 65,569,0.18518231013143852,0.17695429803468857,0.19757763340093115,0.18157024549747158,1.0198934832305286,0.9745776217345739,1.088160853996766
10,White,569,0.6938986386955176,0.6546731663553321,0.7141431759553584,0.6885681570352215,1.0077414001879605,0.9507746759219429,1.0371423201303058
10,Black,569,0.05441855164370656,0.051568048393470706,0.06038363245137762,0.05478142070563763,0.9933760560194138,0.9413419317941086,1.1022648130256225
10,Asian,569,0.023553913356347225,0.022037040317613537,0.02482900856641192,0.02402420919806559,0.9804240864770595,0.9172847329096661,1.0334995154975228
10,Less High School,569,0.06535029428060019,0.06266968403852693,0.06979011922768118,0.06608090459948239,0.9889436997978395,0.9483781194941121,1.0561314142214064
10,Bachelor Degree,569,0.08881433434219982,0.08533851885200765,0.09377910827662134,0.08849241849174988,1.0036377788734518,0.9643596627429019,1.0597417256187245
10,Graduate Degree,569,0.15037048791777685,0.14338517623939986,0.15836298027529613,0.1499840786840289,1.0025763350159451,0.9560026470640864,1.0558652735996001
10,Less than 20K,569,0.11674635825721406,0.10966584432602226,0.12808207103512664,0.11766759571427804,0.9921708482996378,0.9319969840491538,1.0885075900262053
10,20K–30K,569,0.07838778141912219,0.07486614944214835,0.0843244067771438,0.07987184060743178,0.9814194943171058,0.9373284611045051,1.0557463824027329
10,30K–50K,569,0.1592494515634272,0.15572800953642554,0.1639544710605171,0.1607104771491332,0.9909089586962634,0.9689972446035108,1.0201853293508276
10,50K–100K,569,0.2758563063198267,0.2720275509233516,0.2809752583070002,0.2777046950204794,0.9933440495108793,0.9795569027138374,1.011777126369
11,Female,449,0.523020620014019,0.5162586881160595,0.5290394773845614,0.525362208371263,0.9955429067414205,0.9826719164223356,1.0069994928350454
11,Under 18,449,0.02223358759543671,0.01818505259932243,0.029420122434552765,0.02133541242898484,1.0420978581708442,0.8523412734509624,1.378933851523985
11,18–24,449,0.058609597131718066,0.0553923496877678,0.06727261112682094,0.0537762736275718,1.0898783641577605,1.0300518416614017,1.250971973118074
11,25–34,449,0.08272988739755004,0.07662406689962438,0.10084560769417233,0.07691202027989374,1.0756431451999864,0.9962560679173235,1.3111813644626793
11,35–44,449,0.07509668649899007,0.07045768386282028,0.08181272636859524,0.07519153959065647,0.9987385137718581,0.9370427078151697,1.0880576034748668
11,45–54,449,0.06943975991860186,0.06604942841883675,0.07129889690185535,0.07110739429206919,0.9765476658219591,0.9288686370301074,1.002693146214859
11,55–64,449,0.07011953201118377,0.06570688480672525,0.07687861595327192,0.06940869183940454,1.0102413711156515,0.9466665206535746,1.1076223152447684
11,Over 65,449,0.15878230284839762,0.15041991285436693,0.16734178969701097,0.16311608816410936,0.9734312821960789,0.922164787957832,1.0259060990271553
11,White,449,0.3806164164882711,0.3392187957291547,0.4749188336651592,0.41128490143896096,0.9254325047105056,0.8247781392954887,1.1547198353344905
11,Black,449,0.07507044732092867,0.06786018488942383,0.08396523680936652,0.0723589169537764,1.0374733409689427,0.9378275373133845,1.1603993031433064
11,Asian,449,0.02845402580888145,0.02394793914681982,0.03758805358822269,0.029756330570401113,0.9562343630227351,0.8048014888852273,1.2631951879715928
11,Less High School,449,0.06750719911256088,0.05692923270030533,0.07150017043005372,0.06407707487026088,1.0535312239087864,0.8884493060204756,1.1158463549533535
11,Bachelor Degree,449,0.10283758005209954,0.09632076821805016,0.10789324774968324,0.10372732357227223,0.9914222840276723,0.9285959080100864,1.0401622642322241
11,Graduate Degree,449,0.22990837275340323,0.2079021576920854,0.26989977947874844,0.22521856140156687,1.0208233785113048,0.9231128926420671,1.198390478116564
11,Less than 20K,449,0.1644944073852743,0.15050336901362338,0.17949603953855772,0.152876169119625,1.0759977067227402,0.98447894057219,1.1741270112420383
11,20K–30K,449,0.06328441604594984,0.053582923103771586,0.06928314915999453,0.05984828327225433,1.0574140574436242,0.8953126167382086,1.1576463913730037
11,30K–50K,449,0.11477298041751911,0.10049247853024687,0.12849869459824498,0.10696754278082186,1.0729701499518476,0.9394670188522279,1.2012867759479227
11,50K–100K,449,0.2169636282101639,0.21089425268304562,0.22312987195372389,0.2137127087150101,1.015211633948681,0.9868119399687973,1.0440645916442515
12,Female,5979,0.5056785457620693,0.49698690143416635,0.5135419663776367,0.5022114132744289,1.0069037309706577,0.9895969870413764,1.0225613213951719
12,Under 18,5979,0.028970836964753905,0.027240618255487754,0.030695829332634598,0.028953237070473297,1.000607873110622,0.9408487966020185,1.0601864398761274
12,18–24,5979,0.04882044495621469,0.044601422390317405,0.05336851520531966,0.04898439940988096,0.9966529251018397,0.9105230017645284,1.089500245961051
12,25–34,5979,0.060302535349217805,0.0540354955551866,0.06638801310618213,0.05971315315877225,1.009870223883144,0.9049178061575607,1.1117820713580806
12,35–44,5979,0.0591906545064363,0.05462700681561083,0.06344533854721268,0.05854811485338495,1.0109745575013027,0.933027595378719,1.0836444299887582
12,45–54,5979,0.06285671294539603,0.058713262722691555,0.06702566957073036,0.061753038499689106,1.017872390938504,0.9507752840856105,1.0853825366191139
12,55–64,5979,0.06680185612369549,0.06128643076636297,0.0730996032421602,0.06513132512605772,1.0256486566856202,0.9409670484631905,1.1223417165347143
12,Over 65,5979,0.1859944382897517,0.1709984597228407,0.20003121875570848,0.18207269207236662,1.021539453131315,0.9391768626943553,1.0986338284941932
12,White,5979,0.781209794053251,0.7408626060793023,0.8042266327744957,0.7616076244057187,1.0257378852566343,0.9727615406389823,1.0559592722066464
12,Black,5979,0.04142968499795337,0.037346235072512585,0.0462802137623593,0.042965694173923576,0.964250334935763,0.8692105595067632,1.0771433966601045
12,Asian,5979,0.01870653247214828,0.0179232376670803,0.019899316282690108,0.01816813353348786,1.0296342460092573,0.986520581987348,1.09528676933221
12,Less High School,5979,0.06470766703097201,0.06203605043224488,0.06856497019527408,0.06656523651652914,0.9720940000702039,0.9319586871270322,1.0300417122118746
12,Bachelor Degree,5979,0.0842476991091111,0.07809530042056924,0.09239650220627188,0.08165204339326435,1.031789231573118,0.9564402454012741,1.1315883640689617
12,Graduate Degree,5979,0.11858074003312517,0.11156762739646445,0.1317388201469213,0.1143224555375205,1.0372480146230512,0.9759030006125794,1.1523442138074504
12,Less than 20K,5979,0.13620700757269125,0.1287224637555099,0.14650463753300294,0.14307175420630439,0.9520188546530686,0.8997056370043293,1.023994137387513
12,20K–30K,5979,0.09304349090153934,0.08814311029855845,0.09822737971405163,0.09812271214106152,0.9482360288592484,0.8982946799497719,1.001066700774023
12,30K–50K,5979,0.18474164197486007,0.1744509406150765,0.19517752525790963,0.19029196162415898,0.9708326110996679,0.9167541241685778,1.0256740410475143
12,50K–100K,5979,0.2715658191182384,0.25462629835123807,0.2899254438909346,0.2732275526252852,0.9939181334712398,0.931920283678134,1.0611134971755558
13,Female,2754,0.4979675085331892,0.4813559322033898,0.516805895363253,0.4976511773966978,1.000635648323282,0.967255688455212,1.0384902494690298
13,Under 18,2754,0.030819790804137347,0.02847457627118644,0.033850325107922616,0.030777340674626143,1.001379265673405,0.9251798773719856,1.099845677564662
13,18–24,2754,0.05965328084360971,0.04962223591021342,0.06847457627118644,0.059603673073611585,1.0008322938409662,0.8325365426544952,1.1488314853787474
13,25–34,2754,0.07244364798743297,0.057374947415507666,0.08610169491525425,0.07237098446954325,1.0010040421368083,0.7927893732004357,1.1897267329766594
13,35–44,2754,0.07192723605990164,0.057794184278059615,0.08474576271186442,0.07174299522574146,1.0025680672179977,0.8055725035762517,1.1812409343268895
13,45–54,2754,0.07313183809868806,0.05887407021553788,0.08610169491525425,0.07289643014677871,1.0032293481510048,0.8076399639460193,1.1811510487123502
13,55–64,2754,0.0732839396468333,0.0585011302604334,0.08610169491525425,0.07287084632714971,1.005668842074772,0.8028056926606252,1.1815657324563704
13,Over 65,2754,0.14119022849232718,0.12745762711864406,0.1604517651249879,0.13990138356953707,1.0092125244933656,0.9110533710718598,1.1468919107954096
13,White,2754,0.7895708307043209,0.5726500101550634,0.9498305084745764,0.768128346062024,1.0279152367598807,0.7455134458855445,1.236551825413146
13,Black,2754,0.041665003924950116,0.02915254237288135,0.05736364734083769,0.0420842924430847,0.9900369355454499,0.69271789260346,1.3630655052218583
13,Asian,2754,0.013857637822689882,0.008813559322033896,0.0206576325794948,0.013674200024726498,1.0134148833300436,0.6445393007339879,1.5107013603823585
13,Less High School,2754,0.08750931830758465,0.06836024373238853,0.10186005314437557,0.08839886562160727,0.9899371184486649,0.7733158480223674,1.1522778310344968
13,Bachelor Degree,2754,0.09490569444955274,0.07745077069505789,0.11071744906997344,0.09389471685953174,1.0107671403017642,0.8248682490935639,1.1791659080841452
13,Graduate Degree,2754,0.11267659885415843,0.10274579273693532,0.12889450933818397,0.11100026732957971,1.0151020494356233,0.9256355431276992,1.1612089992132455
13,Less than 20K,2754,0.08494591923530503,0.0275735294117647,0.15276356493218904,0.08828262012957322,0.9622043286734028,0.31233247689403393,1.7303922868167771
13,20K–30K,2754,0.09640254939540979,0.08463010280699512,0.1047794117647059,0.09844792589490883,0.9792237725588812,0.859643329584577,1.0643130448127043
13,30K–50K,2754,0.18343510856085316,0.16401759700364746,0.1985294117647059,0.18572806013178741,0.9876542533782604,0.8831061762410332,1.0689252427653366
13,50K–100K,2754,0.3334245934163176,0.2543506085956036,0.40992647058823534,0.33359319945972626,0.999494575897585,0.7624574152217111,1.228821424573808
15,Female,827,0.5005727438217044,0.4979661600306614,0.5019198609784766,0.4990867900525529,1.002977345421214,0.9977546389841865,1.005676509541808
15,Under 18,827,0.03032334160181653,0.028950609374895287,0.031086644069183968,0.030258174419613953,1.0021537050219504,0.9567863868260645,1.0273800275615101
15,18–24,827,0.05243172200504373,0.051232778530522376,0.054908765051993526,0.05160799937479586,1.015961142462929,0.9927294053476381,1.0639584118195768
15,25–34,827,0.06701594679440627,0.06570973873032165,0.06918262477220706,0.06466895941864387,1.0362923324708047,1.016093954828315,1.069796474137512
15,35–44,827,0.06635073247765155,0.0648349393759921,0.0694114817979705,0.06348322779805085,1.0451694845876873,1.0212924204522373,1.0933829958800814
15,45–54,827,0.06823375194934284,0.06671152769619866,0.07261241026529926,0.06423079914875034,1.0623213918189336,1.0386221031082499,1.1304920883381535
15,55–64,827,0.06879939741532265,0.06642227844578008,0.07365001094736742,0.06465307360944,1.0641318900154693,1.0273645897645578,1.1391571480773928
15,Over 65,827,0.20158142364673073,0.1933197639009316,0.21677890486417206,0.18877702123245366,1.0678281833810175,1.0240640658424427,1.1483331151689158
15,White,827,0.24924119084311241,0.23430637937337517,0.2791283951627089,0.24877064189112325,1.0018914971172326,0.941857035831107,1.1220310927399222
